2025-03-12 22:21:59,185 INFO    MainThread:18504 [wandb_setup.py:_flush():67] Current SDK version is 0.19.8
2025-03-12 22:22:17,343 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:22:17,343 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:23:42,579 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:23:42,579 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:23:42,647 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:23:42,683 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:23:42,683 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:26:03,308 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:26:04,126 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222604-wvxd57wh\logs\debug.log
2025-03-12 22:26:04,128 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222604-wvxd57wh\logs\debug-internal.log
2025-03-12 22:26:04,128 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:26:04,128 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.005, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:26:04,129 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:26:04,131 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,131 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
2025-03-12 22:26:04,132 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,132 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_2 0.999 None
2025-03-12 22:26:04,133 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,133 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb epochs 10 None
2025-03-12 22:26:04,134 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set loss_function = categorical_cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,134 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb loss_function categorical_cross_entropy None
2025-03-12 22:26:04,135 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set weight_decay = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,135 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb weight_decay 0 None
2025-03-12 22:26:04,136 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,136 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:26:04,137 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set Learning_rate = 0.005 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:26:04,137 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb Learning_rate 0.005 None
2025-03-12 22:27:00,663 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:27:00,664 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:27:00,701 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:27:00,718 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:27:00,720 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:27:07,304 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:27:08,040 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222708-qgc04hef\logs\debug.log
2025-03-12 22:27:08,042 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222708-qgc04hef\logs\debug-internal.log
2025-03-12 22:27:08,042 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:27:08,042 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.01, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:27:08,043 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:27:08,043 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,043 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
2025-03-12 22:27:08,044 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,044 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_2 0.999 None
2025-03-12 22:27:08,045 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,045 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb epochs 10 None
2025-03-12 22:27:08,046 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set loss_function = categorical_cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,046 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb loss_function categorical_cross_entropy None
2025-03-12 22:27:08,047 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set weight_decay = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,047 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb weight_decay 0 None
2025-03-12 22:27:08,048 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,048 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:27:08,049 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set Learning_rate = 0.005 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:27:08,049 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb Learning_rate 0.005 None
2025-03-12 22:28:03,312 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:28:03,313 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:28:03,347 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:28:03,369 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:28:03,371 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:28:09,555 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:28:10,328 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222810-jo2u2l9h\logs\debug.log
2025-03-12 22:28:10,328 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222810-jo2u2l9h\logs\debug-internal.log
2025-03-12 22:28:10,331 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:28:10,331 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:28:10,331 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:28:10,331 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,331 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
2025-03-12 22:28:10,334 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,334 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_2 0.999 None
2025-03-12 22:28:10,334 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,335 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb epochs 10 None
2025-03-12 22:28:10,335 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set loss_function = categorical_cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,335 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb loss_function categorical_cross_entropy None
2025-03-12 22:28:10,336 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set weight_decay = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,336 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb weight_decay 0 None
2025-03-12 22:28:10,337 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,337 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:28:10,338 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set Learning_rate = 0.005 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:28:10,338 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb Learning_rate 0.005 None
2025-03-12 22:29:15,273 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:29:15,274 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:29:15,316 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:29:15,340 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:29:15,340 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:29:46,495 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:29:47,281 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222947-isaanjip\logs\debug.log
2025-03-12 22:29:47,283 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_222947-isaanjip\logs\debug-internal.log
2025-03-12 22:29:47,283 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:29:47,284 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:29:47,284 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:29:47,285 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,285 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
2025-03-12 22:29:47,286 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,286 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_2 0.999 None
2025-03-12 22:29:47,287 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,287 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb epochs 10 None
2025-03-12 22:29:47,287 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set loss_function = categorical_cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,288 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb loss_function categorical_cross_entropy None
2025-03-12 22:29:47,288 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set weight_decay = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,288 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb weight_decay 0 None
2025-03-12 22:29:47,289 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,289 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:29:47,290 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set Learning_rate = 0.01 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:29:47,290 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb Learning_rate 0.01 None
2025-03-12 22:30:46,506 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:30:46,506 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:30:46,546 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:30:46,570 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:30:46,572 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:32:08,612 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:32:09,315 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_223209-n7hm2mcm\logs\debug.log
2025-03-12 22:32:09,316 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_223209-n7hm2mcm\logs\debug-internal.log
2025-03-12 22:32:09,317 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:32:09,318 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:32:09,321 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:32:09,322 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,323 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
2025-03-12 22:32:09,324 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,324 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_2 0.999 None
2025-03-12 22:32:09,325 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set epochs = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,326 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb epochs 10 None
2025-03-12 22:32:09,327 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set loss_function = categorical_cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,327 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb loss_function categorical_cross_entropy None
2025-03-12 22:32:09,328 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set weight_decay = 0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,328 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb weight_decay 0 None
2025-03-12 22:32:09,330 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set optimizer = RMS_Prop - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,330 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb optimizer RMS_Prop None
2025-03-12 22:32:09,331 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set Learning_rate = 0.001 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:32:09,332 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb Learning_rate 0.001 None
2025-03-12 22:33:05,854 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:33:05,855 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:33:05,893 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:33:05,914 INFO    MainThread:18504 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-12 22:33:05,916 INFO    MainThread:18504 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-12 22:37:43,298 INFO    MainThread:18504 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-12 22:37:44,063 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_223744-opm7zx07\logs\debug.log
2025-03-12 22:37:44,064 INFO    MainThread:18504 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250312_223744-opm7zx07\logs\debug-internal.log
2025-03-12 22:37:44,065 INFO    MainThread:18504 [wandb_init.py:init():761] calling init triggers
2025-03-12 22:37:44,066 INFO    MainThread:18504 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], 'optimizer': 'RMS_Prop', 'beta_1': 0.9, 'beta_2': 0.999, 'loss_function': 'mean_squared', 'weight_decay': 0, 'activation_function': 'ReLu', '_wandb': {}}
2025-03-12 22:37:44,066 INFO    MainThread:18504 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-12 22:37:44,066 INFO    MainThread:18504 [wandb_config.py:__setitem__():154] config set beta_1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002722861ECF0>>
2025-03-12 22:37:44,066 INFO    MainThread:18504 [wandb_run.py:_config_callback():1261] config_cb beta_1 0.9 None
